ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
15,0.48,0.203331293072552,-1.02341175079346
15,0.54,0.253330791369081,-0.95665454864502
15,0.6,0.30333028966561,-0.885725021362305
15,0.66,0.353329787962139,-0.791549682617188
15,0.72,0.403329286258668,-0.713467597961426
15,0.78,0.453328784555197,-0.646710395812988
15,0.84,0.503328282851726,-0.571608543395996
15,0.9,0.553327781148255,-0.495314598083496
15,0.96,0.603327279444784,-0.421404838562012
15,1.02,0.653326777741313,-0.354647636413574
15,1.08,0.703326276037842,-0.283718109130859
15,1.14,0.749992474447936,-0.205039978027344
15,1.2,0.8033252726309,-0.144243240356445
15,1.26,0.849991471040994,-6.79492950439453E-02
15,1.32,0.899990969337523,-0.012516975402832
15,1.38,0.949990467634052,5.66244125366211E-02
15,1.44,0.999989965930581,0.135302543640137
15,1.5,1.04998946422711,0.196695327758789
15,1.56,1.09998896252364,0.262260437011719
15,1.62,1.14998846082017,0.321865081787109
15,1.68,1.1999879591167,0.382065773010254
15,1.74,1.24998745741323,0.456571578979492
15,1.8,1.29998695570976,0.507235527038574
15,1.86,1.34998645400628,0.562071800231934
15,1.92,1.39998595230281,0.616908073425293
15,1.98,1.44998545059934,0.681281089782715
15,2.04,1.49998494889587,0.758767127990723
15,2.1,1.5499844471924,0.829696655273438
15,2.16,1.59998394548893,0.895857810974121
15,2.22,1.64998344378546,0.969767570495605
15,2.28,1.69998294208199,1.05381011962891
15,2.34,1.74998244037852,1.12771987915039
15,2.4,1.79998193867505,1.20341777801514
15,2.46,1.84998143697158,1.27732753753662
15,2.52,1.8999809352681,1.34766101837158
15,2.58,1.94998043356463,1.41143798828125
15,2.64,1.99997993186116,1.48117542266846
15,2.7,2.04997943015769,1.5413761138916
15,2.76,2.09997892845422,1.60396099090576
15,2.82,2.14997842675075,1.66773796081543
15,2.88,2.19997792504728,1.72674655914307
15,2.94,2.24997742334381,1.792311668396
15,3,2.29997692164034,1.85549259185791
15,3.06,2.34997641993687,1.92523002624512
15,3.12,2.39997591823339,2.00092792510986
15,3.18,2.44997541652992,2.07006931304932
15,3.24,2.49997491482645,2.1439790725708
15,3.3,2.54997441312298,2.22146511077881
15,3.36,2.59997391141951,2.30610370635986
15,3.42,2.64997340971604,2.3573637008667
15,3.48,2.69997290801257,2.4116039276123
15,3.54,2.7499724063091,2.46942043304443
15,3.6,2.79997190460563,2.53677368164063
15,3.66,2.84997140290216,2.60233879089355
15,3.72,2.89997090119869,2.67326831817627
15,3.78,2.94997039949521,2.74717807769775
15,3.84,2.99996989779174,2.81214714050293
15,3.9,3.04996939608827,2.88188457489014
15,3.96,3.0999688943848,2.9522180557251
15,4.02,3.14996839268133,3.02255153656006
15,4.08,3.19996789097786,3.08692455291748
15,4.14,3.24996738927439,3.15010547637939
15,4.2,3.29996688757092,3.22341918945313
15,4.26,3.34996638586745,3.2961368560791
15,4.32,3.39996588416398,3.37660312652588
15,4.38,3.4499653824605,3.44455242156982
15,4.44,3.49996488075703,3.51607799530029
15,4.5,3.54996437905356,3.60548496246338
15,4.56,3.59996387735009,3.67641448974609
15,4.62,3.64996337564662,3.73423099517822
15,4.68,3.69996287394315,3.79443168640137
15,4.74,3.74996237223968,3.84330749511719
15,4.8,3.79996187053621,3.91066074371338
15,4.86,3.84996136883274,3.99410724639893
15,4.92,3.89996086712927,4.0745735168457
15,4.98,3.9499603654258,4.13239002227783
15,5.04,3.99995986372232,4.19855117797852
15,5.1,4.04995936201885,4.27305698394775
15,5.16,4.09995886031538,4.35113906860352
15,5.22,4.14995835861191,4.43160533905029
15,5.28,4.19995785690844,4.50611114501953
15,5.34,4.24995735520497,4.58300113677979
15,5.4,4.2999568535015,4.64975833892822
15,5.46,4.34995635179803,4.71889972686768
15,5.52,4.39995585009456,4.78684902191162
15,5.58,4.44995534839109,4.8595666885376
15,5.64,4.49995484668762,4.9293041229248
15,5.7,4.54995434498414,4.99606132507324
15,5.76,4.59995384328067,5.05685806274414
15,5.82,4.6499533415772,5.11646270751953
15,5.88,4.69995283987373,5.19275665283203
15,5.94,4.74995233817026,5.27143478393555
15,6,4.79995183646679,5.35428524017334
15,6.06,4.84995133476332,5.4401159286499
15,6.12,4.89995083305985,5.51462173461914
15,6.18,4.94995033135638,5.57839870452881
15,6.24,4.99994982965291,5.64754009246826
15,6.3,5.04994932794943,5.71846961975098
15,6.36,5.09994882624596,5.7905912399292
15,6.42,5.14994832454249,5.87224960327148
15,6.48,5.19994782283902,5.94496726989746
15,6.54,5.24994732113555,6.01887702941895
15,6.6,5.29994681943208,6.08980655670166
15,6.66,5.34994631772861,6.16312026977539
15,6.72,5.39994581602514,6.23941421508789
15,6.78,5.44994531432167,6.3246488571167
15,6.84,5.4999448126182,6.39617443084717
15,6.9,5.54994431091473,6.45935535430908
15,6.96,5.59994380921125,6.53505325317383
15,7.02,5.64994330750778,6.60359859466553
15,7.08,5.69994280580431,6.67214393615723
15,7.14,5.74994230410084,6.76155090332031
15,7.2,5.79994180239737,6.8509578704834
15,7.26,5.8499413006939,6.92188739776611
15,7.32,5.89994079899043,7.0035457611084
15,7.38,5.94994029728696,7.07030296325684
15,7.44,5.99993979558349,7.13706016540527
15,7.5,6.04993929388002,7.20560550689697
15,7.56,6.09993879217654,7.28189945220947
15,7.62,6.14993829047307,7.37786293029785
